,symbol,timestamp,datetime,okx_fundingRate,binance_fundingRate,bybit_fundingRate,Long OKX Short Binance 30d Net SMA,Long OKX Short Binance 14d Net SMA,Long OKX Short Binance 7d Net SMA,Long OKX Short Binance 3d Net SMA,Long OKX Short Bybit 30d Net SMA,Long OKX Short Bybit 14d Net SMA,Long OKX Short Bybit 7d Net SMA,Long OKX Short Bybit 3d Net SMA
2054,DOT/USDT:USDT,1689004800000,2023-07-10T16:00:00.000Z,0.034175936220291005,0.037131449999999996,0.10856924999999999,0.0028630038144404077,0.014271150027503643,-0.0057517496360285116,-0.02471805781154498,0.002950360481107071,0.008073450027503645,0.010029807506828633,-0.03944337447821165
2055,DOT/USDT:USDT,1689033600000,2023-07-11T00:00:00.000Z,-0.205538753461989,0.10042245,-0.0362664,0.005397396031177124,0.023801217804292573,0.00010170174429827489,0.019988427712797522,0.002532146031177126,0.013010514232864001,0.010519323172869703,0.008876611046130849
2056,DOT/USDT:USDT,1689062400000,2023-07-11T08:00:00.000Z,0.1153692554982135,0.07210575,0.10950000000000001,0.0053718663569929685,0.022365778414617933,-0.0022517266829322237,0.011373030171001358,0.0017504580236596319,0.0121215319860465,0.008633094745639206,0.015132530171001355
2057,DOT/USDT:USDT,1689091200000,2023-07-11T16:00:00.000Z,-0.025406741912631002,0.0473478,0.10950000000000001,0.008478658826370935,0.0213609555057919,-0.006553185506195297,0.02698810318194836,0.004604792159704272,0.015066791220077607,0.007367914493804704,0.04235703651528169
2058,DOT/USDT:USDT,1689120000000,2023-07-12T00:00:00.000Z,0.041162830850402995,0.0853005,0.07329930000000001,0.009174098897820981,0.019509207150971,-0.007212892092290866,0.010557622957958855,0.004755043897820983,0.011761300008113859,0.005433315050566275,0.020901722957958856
2059,DOT/USDT:USDT,1689148800000,2023-07-12T08:00:00.000Z,-0.003980510607099,0.04890270000000001,0.10950000000000001,0.009053531200708167,0.020933154534758608,-0.0009456537306515831,0.03661002645307802,0.006418474534041495,0.015224815249044323,0.014586139126491274,0.057964959786411356
2060,DOT/USDT:USDT,1689177600000,2023-07-12T16:00:00.000Z,0.0603419937208665,0.0799131,0.01869165,0.00847817859780666,0.016275597957275005,-0.006333469587806656,0.040580891685967194,0.005963693597806659,0.010261962242989288,0.001450416126479061,0.049776458352633855
2061,DOT/USDT:USDT,1689206400000,2023-07-13T00:00:00.000Z,-0.045438896752923,0.00765405,0.10950000000000001,0.009384466391685874,0.023285151424550937,0.00016184324065155836,0.07689785932748118,0.00826610639168587,0.020362804995979502,0.012548378954937274,0.09488870932748118
2062,DOT/USDT:USDT,1689235200000,2023-07-13T08:00:00.000Z,0.08086727589772048,0.012187350000000001,0.051377400000000004,0.012552539357843867,0.014595534835681503,-0.0012044030728630111,0.048823640060794184,0.010681792691177196,0.01547023126425293,0.012877818355708419,0.06690209006079419
2063,DOT/USDT:USDT,1689264000000,2023-07-13T16:00:00.000Z,0.010648467874839,0.0141912,-0.0375147,0.012059429759854814,0.02116241692890897,0.01839890879798313,0.04888888654362218,0.010321543093188142,0.02065715264319468,0.024370308797983135,0.053284703210288865
2064,DOT/USDT:USDT,1689292800000,2023-07-14T00:00:00.000Z,-0.11417176742543099,0.10950000000000001,0.10950000000000001,0.013958241891525796,0.02371540914508757,0.012278439708419771,0.03974561587289352,0.012280580224859127,0.02303129485937328,0.015513382565562634,0.05932908253956019
2065,DOT/USDT:USDT,1689321600000,2023-07-14T08:00:00.000Z,0.39068930806080004,0.10950000000000001,0.10950000000000001,0.010810521549920682,0.014478481213032935,0.016390056585017274,0.013309415588161684,0.010012144883254012,0.013794366927318641,0.014069178013588705,0.028737965588161694
2066,DOT/USDT:USDT,1689350400000,2023-07-14T16:00:00.000Z,-0.12160649471852851,0.10950000000000001,0.10950000000000001,0.014810847514317129,0.022064544232538147,0.018625067270088273,0.0309040770110392,0.015328904180983793,0.025376397803966708,0.014198138698659702,0.039426827011039195
2067,DOT/USDT:USDT,1689379200000,2023-07-15T00:00:00.000Z,0.379517925145671,0.10950000000000001,0.10950000000000001,0.011427180389169051,0.008482499608843529,0.010357412084917918,-0.004002100132879485,0.012125303722502383,0.012111121037414957,0.013988119227775063,0.005854116533787184
2068,DOT/USDT:USDT,1689408000000,2023-07-15T08:00:00.000Z,-0.08198416677866999,0.10950000000000001,0.10950000000000001,0.01107701495684853,0.015998485718470037,0.017843559437333067,0.011398006108406203,0.011240413290181866,0.019627107147041464,0.02606700943733307,0.014521189441739524
2069,DOT/USDT:USDT,1689436800000,2023-07-15T16:00:00.000Z,0.33038883140027553,0.10950000000000001,0.10950000000000001,0.011119339521162779,0.005171303994531001,0.0105527158080767,-0.015319764744861472,0.010410266187829446,0.008799925423102432,0.02079200866521956,-0.005394198078194792
2070,DOT/USDT:USDT,1689465600000,2023-07-16T00:00:00.001Z,-0.07442861174101349,0.10950000000000001,0.10950000000000001,0.014065304137305163,0.013022235898383111,0.01016779297833913,-0.0007824686350736214,0.013285785803971828,0.01665085732695453,0.018825071549767706,-0.0021731186350736286
2071,DOT/USDT:USDT,1689494400000,2023-07-16T08:00:00.000Z,0.19331435324763002,0.09853905,0.10950000000000001,0.0137985589739183,0.008249475882682574,0.01430175095935549,-0.0036819550072858124,0.013434410640584966,0.012139072311253996,0.025314322387926923,-0.008209171673952468
2072,DOT/USDT:USDT,1689523200000,2023-07-16T16:00:00.000Z,0.0461050685345715,0.0487932,0.10950000000000001,0.01368464716237128,0.009514514947613033,0.015199599163274423,-0.003776910636144968,0.012897950495704615,0.014849511376184458,0.02680712059184586,0.00418617269718837
2073,DOT/USDT:USDT,1689552000000,2023-07-17T00:00:00.000Z,0.10588948454732999,-0.0016425,0.10950000000000001,0.013930551201902815,0.005536969488242651,0.02311520761438741,-0.04057732752200732,0.014133977868569481,0.018722333773956934,0.03893482904295885,-0.02026507752200732
2074,DOT/USDT:USDT,1689580800000,2023-07-17T08:00:00.000Z,0.0138329729707695,0.10950000000000001,0.10950000000000001,0.01417310310447558,0.001534990237473613,0.018909444734709697,0.0012955985991072012,0.015860011437808914,0.014720354523187896,0.03290041616328113,0.021607848599107204
2075,DOT/USDT:USDT,1689609600000,2023-07-17T16:00:00.000Z,-0.001661195879766,0.10950000000000001,0.10950000000000001,0.014713659647042332,0.009155173313627677,0.02406209626328383,-0.012031656827421968,0.018100616313708996,0.02234053759934196,0.03465126769185528,0.008280593172578036
